ymdhm,rf,fw,wl
20140724,7.0,2.34,1.56
20140725,1.0,2.34,1.56
20140726,0.0,2.34,1.56
20140727,0.0,2.29,1.56
20140728,0.0,1.84,1.54
20140729,0.0,1.62,1.52
20140730,0.0,1.57,1.52
20140731,1.0,1.57,1.52
20140801,0.0,7.34,1.69
20140802,7.0,7.23,1.71
20140803,36.0,8.87,1.74
20140804,1.0,55.33,2.15
20140805,7.0,73.20,2.29
20140806,0.0,40.26,2.09
20140807,16.0,30.87,2.02
20140808,5.0,43.52,2.12
20140809,0.0,41.96,2.11
20140810,8.0,31.31,2.02
20140811,0.0,29.48,2.00
20140812,0.0,45.47,2.13
20140813,0.0,39.88,2.09
20140814,10.0,26.55,1.98
20140815,0.0,22.67,1.94
20140816,0.0,19.71,1.90
20140817,6.0,16.74,1.87
20140818,75.0,43.09,2.07
20140819,11.0,165.21,2.74
20140820,40.0,185.61,2.84
20140821,17.0,404.33,3.53
20140822,0.0,281.39,3.17
20140823,0.0,145.82,2.66
20140824,0.0,102.75,2.44
20140825,52.0,120.26,2.53
20140826,3.0,144.39,2.65
20140827,0.0,96.51,2.41
20140828,0.0,65.47,2.25
20140829,0.0,49.28,2.13
20140830,0.0,40.33,2.04
20140831,0.0,32.78,1.97
20140901,0.0,27.26,1.90
20140902,5.0,24.23,1.86
20140903,16.0,27.20,1.90
20140904,0.0,48.92,2.12
20140905,0.0,45.68,2.09
20140906,0.0,34.02,1.98
20140907,0.0,26.98,1.90
20140908,0.0,22.14,1.84
20140909,0.0,19.82,1.81
20140910,0.0,17.77,1.78
20140911,0.0,16.24,1.75
20140912,0.0,14.41,1.72
20140913,0.0,13.01,1.70
20140914,0.0,12.30,1.68
20140915,0.0,11.50,1.67
20140916,0.0,11.00,1.66
20140917,0.0,10.57,1.65
20140918,0.0,11.52,1.67
20140919,0.0,11.39,1.67
20140920,0.0,10.87,1.66
20140921,0.0,10.49,1.65
20140922,0.0,10.02,1.64
20140923,6.0,10.02,1.64
20140924,95.0,123.03,2.37
20140925,0.0,226.17,2.98
20140926,0.0,98.46,2.42
20140927,0.0,55.06,2.17
20140928,0.0,40.38,2.04
20140929,1.0,30.51,1.94
20140930,0.0,25.25,1.88
20141001,0.0,23.58,1.86
20141002,0.0,22.76,1.85
20141003,0.0,21.86,1.83
20141004,0.0,20.56,1.82
20141005,0.0,19.21,1.80
20141006,0.0,17.80,1.78
20141007,0.0,16.53,1.76
20141008,0.0,15.43,1.74
20141009,0.0,14.53,1.72
20141010,0.0,13.89,1.71
20141011,0.0,13.36,1.70
20141012,0.0,12.76,1.69
20141013,12.0,12.25,1.68
20141014,0.0,12.07,1.68
20141015,0.0,12.07,1.68
20141016,1.0,11.87,1.68
20141017,0.0,11.19,1.66
20141018,0.0,10.53,1.65
20141019,0.0,10.51,1.65
20141020,17.0,10.51,1.65
20141021,77.0,74.37,2.13
20141022,10.0,256.69,3.10
20141023,0.0,140.69,2.63
20141024,0.0,83.47,2.34
20141025,0.0,55.73,2.18
20141026,0.0,42.56,2.06
20141027,0.0,34.98,1.99
20141028,0.0,29.60,1.93
20141029,0.0,25.43,1.88
20141030,0.0,23.45,1.85
20141031,38.0,23.03,1.85
20141101,9.0,82.52,2.32
20141102,0.0,98.50,2.42
20141103,0.0,57.95,2.19
20141104,0.0,42.14,2.06
20141105,0.0,33.89,1.98
20141106,0.0,29.88,1.93
20141107,0.0,27.22,1.90
20141108,0.0,24.85,1.87
20141109,0.0,23.84,1.86
20141110,0.0,22.85,1.85
20141111,0.0,21.86,1.83
20141112,0.0,20.91,1.82
20141113,0.0,20.17,1.81
20141114,0.0,19.38,1.80
20141115,0.0,18.47,1.79
20141116,0.0,17.36,1.77
20141117,0.0,16.63,1.76
20141118,0.0,15.25,1.74
20141119,0.0,13.19,1.70
20141120,0.0,12.62,1.69
20141121,0.0,12.62,1.69
20141122,0.0,12.60,1.69
20141123,0.0,12.07,1.68
20141124,24.0,12.07,1.68
20141125,0.0,14.67,1.72
20141126,0.0,16.80,1.76
20141127,0.0,14.68,1.73
20141128,3.0,14.04,1.72
20141129,0.0,13.96,1.71
20141130,7.0,14.33,1.72
20141201,1.0,14.33,1.72
20141202,0.0,14.16,1.72
20141203,0.0,12.83,1.69
20141204,0.0,11.61,1.67
20141205,0.0,10.56,1.65
20141206,0.0,9.92,1.64
20141207,0.0,9.48,1.63
20141208,1.0,9.07,1.62
20141209,0.0,9.01,1.62
20141210,0.0,8.61,1.61
20141211,0.0,8.61,1.61
20141212,0.0,8.67,1.61
20141213,0.0,7.85,1.59
20141214,0.0,7.74,1.59
20141215,0.0,7.48,1.58
20141216,1.0,7.32,1.58
20141217,0.0,7.18,1.58
20141218,0.0,6.77,1.57
20141219,0.0,7.22,1.58
20141220,1.0,6.87,1.57
20141221,0.0,6.33,1.56
20141222,0.0,6.52,1.56
20141223,0.0,6.63,1.56
20141224,0.0,6.60,1.56
20141225,0.0,6.52,1.56
20141226,0.0,6.52,1.56
20141227,0.0,6.52,1.56
20141228,0.0,6.52,1.56
20141229,0.0,6.08,1.55
20141230,0.0,5.77,1.54
20141231,2.0,5.73,1.54
20150101,0.0,1.07,1.39
20150102,0.0,1.30,1.40
20150103,0.0,1.39,1.41
20150104,0.0,1.39,1.41
20150105,0.0,1.17,1.38
20150106,3.0,2.35,1.42
20150107,0.0,3.55,1.50
20150108,0.0,3.55,1.50
20150109,0.0,3.45,1.50
20150110,0.0,3.06,1.48
20150111,0.0,3.11,1.48
20150112,0.0,3.26,1.49
20150113,0.0,3.26,1.49
20150114,0.0,3.19,1.49
20150115,0.0,2.86,1.48
20150116,0.0,2.68,1.47
20150117,0.0,2.46,1.46
20150118,0.0,2.46,1.46
20150119,2.0,2.66,1.47
20150120,0.0,2.71,1.47
20150121,1.0,2.71,1.47
20150122,7.0,2.87,1.48
20150123,0.0,3.40,1.49
20150124,0.0,3.55,1.50
20150125,3.0,3.50,1.50
20150126,2.0,3.45,1.50
20150127,0.0,3.68,1.50
20150128,0.0,3.85,1.51
20150129,0.0,3.85,1.51
20150130,1.0,3.64,1.50
20150131,0.0,3.28,1.49
20150201,0.0,3.18,1.49
20150202,0.0,2.98,1.48
20150203,0.0,2.88,1.48
20150204,0.0,2.64,1.47
20150205,0.0,2.46,1.46
20150206,0.0,2.46,1.46
20150207,0.0,2.46,1.46
20150208,0.0,3.51,1.50
20150209,0.0,3.65,1.50
20150210,0.0,4.09,1.52
20150211,0.0,2.87,1.48
20150212,0.0,2.51,1.46
20150213,0.0,2.22,1.45
20150214,0.0,2.22,1.45
20150215,0.0,2.22,1.45
20150216,13.0,2.67,1.47
20150217,1.0,4.22,1.52
20150218,0.0,4.50,1.53
20150219,0.0,4.50,1.53
20150220,0.0,4.28,1.52
20150221,8.0,3.96,1.51
20150222,1.0,4.65,1.53
20150223,0.0,5.75,1.57
20150224,0.0,5.94,1.57
20150225,0.0,5.80,1.57
20150226,0.0,5.33,1.55
20150227,0.0,4.90,1.54
20150228,0.0,4.84,1.54
20150301,1.0,4.84,1.54
20150302,0.0,4.68,1.54
20150303,0.0,4.50,1.53
20150304,0.0,4.50,1.53
20150305,0.0,4.50,1.53
20150306,0.0,4.34,1.53
20150307,0.0,3.76,1.51
20150308,0.0,3.55,1.50
20150309,0.0,3.31,1.49
20150310,0.0,3.25,1.49
20150311,0.0,2.98,1.48
20150312,0.0,3.13,1.49
20150313,2.0,3.41,1.50
20150314,0.0,3.55,1.50
20150315,0.0,3.16,1.49
20150316,0.0,2.98,1.48
20150317,0.0,2.98,1.48
20150318,36.0,3.59,1.50
20150319,0.0,11.64,1.69
20150320,0.0,20.86,1.83
20150321,0.0,21.13,1.84
20150322,0.0,17.64,1.79
20150323,0.0,14.64,1.74
20150324,0.0,12.88,1.71
20150325,0.0,11.54,1.69
20150326,0.0,10.16,1.66
20150327,0.0,9.48,1.65
20150328,0.0,9.48,1.65
20150329,0.0,9.48,1.65
20150330,0.0,9.48,1.65
20150331,2.0,9.17,1.64
20150401,2.0,8.52,1.63
20150402,0.0,8.74,1.63
20150403,6.0,9.63,1.65
20150404,9.0,11.08,1.68
20150405,4.0,12.83,1.71
20150406,1.0,13.29,1.72
20150407,0.0,13.22,1.72
20150408,0.0,12.40,1.70
20150409,0.0,11.72,1.69
20150410,0.0,10.70,1.67
20150411,0.0,10.50,1.67
20150412,0.0,10.50,1.67
20150413,1.0,10.25,1.67
20150414,11.0,10.44,1.67
20150415,0.0,11.03,1.68
20150416,1.0,10.83,1.68
20150417,0.0,10.50,1.67
20150418,0.0,10.33,1.67
20150419,7.0,9.88,1.66
20150420,15.0,11.49,1.69
20150421,0.0,19.60,1.82
20150422,0.0,22.84,1.86
20150423,0.0,22.07,1.85
20150424,0.0,19.49,1.81
20150425,0.0,17.05,1.78
20150426,0.0,15.24,1.75
20150427,0.0,13.87,1.73
20150428,0.0,12.76,1.71
20150429,1.0,11.28,1.68
20150430,0.0,10.59,1.67
20150501,0.0,9.99,1.66
20150502,0.0,9.71,1.65
20150503,4.0,9.48,1.65
20150504,0.0,9.17,1.64
20150505,0.0,8.99,1.64
20150506,0.0,8.62,1.63
20150507,0.0,8.21,1.62
20150508,0.0,7.78,1.61
20150509,0.0,7.46,1.61
20150510,0.0,6.58,1.59
20150511,7.0,5.55,1.56
20150512,10.0,6.36,1.58
20150513,0.0,10.54,1.67
20150514,0.0,10.50,1.67
20150515,0.0,9.55,1.65
20150516,0.0,8.76,1.64
20150517,0.0,7.43,1.61
20150518,0.0,6.44,1.58
20150519,0.0,5.94,1.57
20150520,0.0,6.33,1.58
20150521,0.0,6.75,1.59
20150522,0.0,6.75,1.59
20150523,0.0,6.37,1.58
20150524,0.0,6.27,1.58
20150525,0.0,5.80,1.57
20150526,0.0,5.02,1.55
20150527,0.0,4.43,1.53
20150528,0.0,4.17,1.52
20150529,0.0,4.17,1.52
20150530,1.0,4.17,1.52
20150531,0.0,4.17,1.52
20150601,0.0,3.82,1.51
20150602,0.0,3.55,1.50
20150603,0.0,3.90,1.51
20150604,0.0,4.10,1.52
20150605,0.0,3.70,1.51
20150606,0.0,4.36,1.53
20150607,0.0,4.07,1.52
20150608,0.0,2.98,1.48
20150609,0.0,2.83,1.47
20150610,0.0,3.11,1.48
20150611,0.0,2.73,1.47
20150612,0.0,2.96,1.48
20150613,0.0,3.26,1.49
20150614,0.0,3.00,1.48
20150615,0.0,2.38,1.46
20150616,0.0,2.80,1.47
20150617,0.0,3.78,1.51
20150618,0.0,4.34,1.53
20150619,0.0,4.50,1.53
20150620,26.0,5.12,1.55
20150621,0.0,13.15,1.72
20150622,0.0,14.66,1.74
20150623,0.0,12.64,1.71
20150624,0.0,10.25,1.67
20150625,6.0,9.48,1.65
20150626,50.0,28.47,1.90
20150627,0.0,51.85,2.15
20150628,0.0,32.69,1.97
20150629,0.0,21.73,1.84
20150630,1.0,16.75,1.77
20150701,1.0,13.40,1.72
20150702,0.0,11.03,1.68
20150703,0.0,9.76,1.66
20150704,0.0,8.40,1.63
20150705,0.0,7.05,1.60
20150706,0.0,6.21,1.58
20150707,16.0,5.94,1.57
20150708,39.0,12.06,1.69
20150709,15.0,26.29,1.90
20150710,0.0,29.40,1.94
20150711,12.0,21.05,1.84
20150712,10.0,18.95,1.81
20150713,0.0,20.70,1.83
20150714,0.0,39.78,2.04
20150715,0.0,30.88,1.95
20150716,0.0,23.28,1.86
20150717,0.0,16.08,1.76
20150718,0.0,12.62,1.71
20150719,0.0,10.02,1.66
20150720,1.0,8.68,1.63
20150721,1.0,8.27,1.62
20150722,0.0,8.06,1.62
20150723,3.0,8.06,1.62
20150724,2.0,8.22,1.62
20150725,0.0,12.20,1.70
20150726,0.0,15.80,1.76
20150727,0.0,15.42,1.75
20150728,0.0,13.03,1.72
20150729,8.0,11.33,1.69
20150730,0.0,12.12,1.70
20150731,0.0,13.97,1.73
20150801,0.0,12.27,1.70
20150802,0.0,9.52,1.65
20150803,0.0,7.84,1.62
20150804,0.0,7.61,1.61
20150805,0.0,7.37,1.60
20150806,0.0,6.84,1.59
20150807,0.0,6.29,1.58
20150808,4.0,5.89,1.57
20150809,0.0,7.44,1.60
20150810,0.0,12.00,1.70
20150811,0.0,9.38,1.65
20150812,0.0,9.03,1.64
20150813,0.0,9.77,1.65
20150814,1.0,8.77,1.64
20150815,0.0,8.16,1.62
20150816,2.0,6.67,1.59
20150817,1.0,6.74,1.59
20150818,0.0,7.61,1.61
20150819,0.0,7.48,1.61
20150820,1.0,7.17,1.60
20150821,4.0,7.17,1.60
20150822,0.0,7.17,1.60
20150823,0.0,6.84,1.59
20150824,0.0,6.34,1.58
20150825,23.0,7.09,1.60
20150826,0.0,13.11,1.72
20150827,0.0,14.07,1.73
20150828,40.0,12.96,1.71
20150829,0.0,20.52,1.83
20150830,0.0,13.28,1.72
20150831,0.0,11.28,1.68
20150901,2.0,10.01,1.66
20150902,1.0,8.82,1.64
20150903,0.0,7.87,1.62
20150904,0.0,7.43,1.61
20150905,0.0,7.17,1.60
20150906,2.0,6.84,1.59
20150907,0.0,6.75,1.59
20150908,0.0,6.75,1.59
20150909,0.0,6.75,1.59
20150910,0.0,6.68,1.59
20150911,0.0,6.34,1.58
20150912,2.0,6.09,1.57
20150913,0.0,5.73,1.56
20150914,0.0,5.22,1.55
20150915,0.0,4.64,1.53
20150916,0.0,4.50,1.53
20150917,0.0,4.50,1.53
20150918,0.0,4.50,1.53
20150919,0.0,4.12,1.52
20150920,0.0,3.29,1.49
20150921,0.0,2.98,1.48
20150922,0.0,2.98,1.48
20150923,0.0,2.98,1.48
20150924,0.0,2.92,1.48
20150925,0.0,2.71,1.47
20150926,0.0,2.62,1.47
20150927,0.0,2.46,1.46
20150928,0.0,2.60,1.47
20150929,0.0,2.71,1.47
20150930,0.0,2.71,1.47
20151001,27.0,3.69,1.50
20151002,0.0,8.63,1.63
20151003,0.0,9.48,1.65
20151004,0.0,9.48,1.65
20151005,0.0,8.70,1.63
20151006,0.0,7.39,1.61
20151007,0.0,6.79,1.59
20151008,0.0,6.39,1.58
20151009,0.0,5.72,1.56
20151010,1.0,5.41,1.56
20151011,1.0,5.19,1.55
20151012,0.0,4.96,1.54
20151013,0.0,4.67,1.54
20151014,0.0,4.36,1.53
20151015,0.0,4.17,1.52
20151016,0.0,4.17,1.52
20151017,0.0,4.17,1.52
20151018,0.0,4.17,1.52
20151019,0.0,4.17,1.52
20151020,0.0,4.17,1.52
20151021,0.0,4.17,1.52
20151022,0.0,4.05,1.52
20151023,0.0,4.28,1.52
20151024,0.0,3.86,1.51
20151025,0.0,3.55,1.50
20151026,0.0,3.55,1.50
20151027,14.0,3.59,1.50
20151028,0.0,3.85,1.51
20151029,0.0,3.85,1.51
20151030,0.0,3.85,1.51
20151031,0.0,3.59,1.50
20151101,0.0,2.74,1.46
20151102,0.0,2.60,1.45
20151103,0.0,2.55,1.45
20151104,0.0,2.38,1.44
20151105,0.0,2.38,1.44
20151106,1.0,2.38,1.44
20151107,12.0,2.38,1.44
20151108,13.0,3.13,1.47
20151109,2.0,4.14,1.51
20151110,0.0,5.06,1.54
20151111,0.0,5.16,1.54
20151112,1.0,4.97,1.53
20151113,19.0,4.84,1.53
20151114,5.0,6.94,1.59
20151115,0.0,8.03,1.61
20151116,15.0,8.03,1.61
20151117,0.0,9.58,1.65
20151118,5.0,10.90,1.68
20151119,1.0,10.71,1.67
20151120,0.0,9.39,1.64
20151121,1.0,8.30,1.62
20151122,0.0,7.78,1.61
20151123,8.0,7.41,1.60
20151124,0.0,7.59,1.60
20151125,4.0,7.83,1.61
20151126,0.0,7.83,1.61
20151127,0.0,7.64,1.61
20151128,0.0,7.18,1.59
20151129,0.0,6.79,1.58
20151130,0.0,6.61,1.58
20151201,0.0,6.61,1.58
20151202,3.0,6.55,1.58
20151203,0.0,6.01,1.56
20151204,0.0,5.86,1.56
20151205,0.0,5.88,1.56
20151206,0.0,6.44,1.58
20151207,0.0,5.92,1.56
20151208,1.0,5.36,1.55
20151209,0.0,5.16,1.54
20151210,8.0,4.94,1.53
20151211,1.0,5.14,1.54
20151212,0.0,5.77,1.56
20151213,0.0,6.17,1.57
20151214,4.0,6.23,1.57
20151215,1.0,6.36,1.57
20151216,0.0,6.61,1.58
20151217,0.0,6.23,1.57
20151218,0.0,6.01,1.56
20151219,0.0,5.60,1.55
20151220,0.0,5.19,1.54
20151221,1.0,5.16,1.54
20151222,0.0,5.16,1.54
20151223,1.0,5.16,1.54
20151224,0.0,5.13,1.54
20151225,0.0,5.06,1.54
20151226,0.0,4.51,1.52
20151227,0.0,4.38,1.52
20151228,0.0,4.25,1.51
20151229,0.0,4.20,1.51
20151230,0.0,4.09,1.51
20151231,1.0,3.75,1.49
20160101,0.0,3.79,1.49
20160102,0.0,3.55,1.48
20160103,0.0,3.53,1.48
20160104,0.0,3.43,1.48
20160105,0.0,3.21,1.47
20160106,0.0,2.91,1.46
20160107,0.0,2.68,1.45
20160108,0.0,2.57,1.44
20160109,0.0,2.45,1.43
20160110,0.0,2.35,1.43
20160111,0.0,2.25,1.43
20160112,0.0,2.21,1.42
20160113,0.0,2.25,1.43
20160114,0.0,2.46,1.44
20160115,0.0,2.57,1.44
20160116,0.0,2.57,1.44
20160117,2.0,2.57,1.44
20160118,0.0,2.80,1.45
20160119,0.0,6.11,1.57
20160120,0.0,6.24,1.57
20160121,0.0,6.24,1.57
20160122,0.0,6.24,1.57
20160123,0.0,6.24,1.57
20160124,0.0,6.24,1.57
20160125,0.0,6.24,1.57
20160126,0.0,6.24,1.57
20160127,0.0,6.24,1.57
20160128,0.0,6.24,1.57
20160129,3.0,6.24,1.57
20160130,1.0,5.70,1.55
20160131,0.0,3.00,1.46
20160201,0.0,2.79,1.45
20160202,0.0,2.79,1.45
20160203,0.0,2.79,1.45
20160204,0.0,2.68,1.45
20160205,0.0,2.52,1.44
20160206,0.0,2.35,1.43
20160207,0.0,2.31,1.43
20160208,6.0,2.14,1.42
20160209,4.0,2.27,1.43
20160210,0.0,2.35,1.43
20160211,0.0,2.35,1.43
20160212,30.0,2.80,1.45
20160213,6.0,5.87,1.56
20160214,0.0,8.39,1.63
20160215,0.0,9.30,1.65
20160216,0.0,8.44,1.63
20160217,0.0,7.45,1.60
20160218,0.0,7.12,1.59
20160219,0.0,6.71,1.58
20160220,0.0,6.18,1.57
20160221,0.0,5.44,1.55
20160222,0.0,5.03,1.53
20160223,0.0,4.50,1.52
20160224,0.0,4.26,1.51
20160225,0.0,4.07,1.50
20160226,0.0,4.07,1.50
20160227,2.0,4.07,1.50
20160228,6.0,4.07,1.50
20160229,0.0,4.30,1.51
20160301,0.0,4.35,1.51
20160302,0.0,4.27,1.51
20160303,0.0,4.07,1.50
20160304,4.0,4.07,1.50
20160305,33.0,4.32,1.51
20160306,1.0,16.53,1.79
20160307,0.0,24.00,1.92
20160308,0.0,19.66,1.85
20160309,0.0,17.48,1.81
20160310,0.0,15.05,1.77
20160311,0.0,12.76,1.73
20160312,0.0,10.53,1.68
20160313,0.0,8.92,1.64
20160314,0.0,8.04,1.62
20160315,0.0,7.32,1.60
20160316,0.0,6.80,1.59
20160317,0.0,6.33,1.57
20160318,7.0,5.98,1.56
20160319,0.0,5.91,1.56
20160320,0.0,5.91,1.56
20160321,0.0,5.75,1.56
20160322,0.0,5.46,1.55
20160323,0.0,5.25,1.54
20160324,0.0,5.17,1.54
20160325,0.0,4.94,1.53
20160326,0.0,4.94,1.53
20160327,0.0,4.94,1.53
20160328,0.0,4.84,1.53
20160329,0.0,4.64,1.52
20160330,0.0,4.64,1.52
20160331,0.0,4.64,1.52
20160401,0.0,4.38,1.51
20160402,0.0,4.07,1.50
20160403,8.0,4.07,1.50
20160404,2.0,4.23,1.51
20160405,0.0,4.35,1.51
20160406,7.0,4.35,1.51
20160407,23.0,6.42,1.57
20160408,0.0,10.46,1.68
20160409,0.0,10.22,1.67
20160410,1.0,8.52,1.63
20160411,0.0,7.61,1.61
20160412,0.0,6.88,1.59
20160413,19.0,7.46,1.60
20160414,0.0,11.10,1.69
20160415,0.0,11.79,1.71
20160416,13.0,10.73,1.68
20160417,12.0,22.20,1.87
20160418,0.0,59.52,2.20
20160419,0.0,52.09,2.16
20160420,0.0,38.67,2.06
20160421,31.0,37.82,2.05
20160422,0.0,61.76,2.22
20160423,0.0,55.99,2.18
20160424,0.0,42.36,2.09
20160425,0.0,28.80,1.98
20160426,0.0,22.28,1.89
20160427,20.0,18.74,1.84
20160428,1.0,21.44,1.88
20160429,0.0,19.94,1.86
20160430,0.0,17.06,1.81
20160501,0.0,14.72,1.76
20160502,0.0,12.58,1.72
20160503,12.0,12.40,1.72
20160504,0.0,20.43,1.86
20160505,0.0,27.06,1.96
20160506,0.0,21.63,1.88
20160507,0.0,18.82,1.84
20160508,0.0,16.13,1.79
20160509,0.0,13.78,1.75
20160510,18.0,13.09,1.73
20160511,4.0,15.92,1.79
20160512,0.0,15.76,1.78
20160513,0.0,14.06,1.75
20160514,0.0,12.90,1.73
20160515,0.0,11.18,1.69
20160516,9.0,10.66,1.68
20160517,0.0,11.40,1.70
20160518,0.0,10.33,1.67
20160519,0.0,9.63,1.66
20160520,0.0,8.91,1.64
20160521,0.0,8.05,1.62
20160522,0.0,6.88,1.59
20160523,0.0,5.71,1.55
20160524,14.0,6.39,1.57
20160525,0.0,9.57,1.66
20160526,0.0,9.93,1.66
20160527,0.0,8.47,1.63
20160528,0.0,6.87,1.59
20160529,0.0,4.98,1.53
20160530,0.0,3.73,1.49
20160531,0.0,3.15,1.47
20160601,0.0,2.79,1.45
20160602,0.0,2.36,1.43
20160603,0.0,2.07,1.42
20160604,0.0,1.94,1.41
20160605,0.0,2.03,1.41
20160606,0.0,1.75,1.40
20160607,0.0,1.77,1.40
20160608,1.0,1.94,1.41
20160609,0.0,1.94,1.41
20160610,0.0,1.83,1.40
20160611,0.0,1.57,1.39
20160612,0.0,1.34,1.38
20160613,4.0,1.95,1.41
20160614,1.0,5.91,1.55
20160615,6.0,7.41,1.60
20160616,0.0,6.14,1.57
20160617,0.0,4.77,1.52
20160618,0.0,4.64,1.52
20160619,0.0,4.17,1.50
20160620,0.0,3.37,1.47
20160621,0.0,3.21,1.47
20160622,0.0,3.03,1.46
20160623,0.0,3.22,1.47
20160624,34.0,4.59,1.51
20160625,0.0,8.74,1.64
20160626,0.0,9.00,1.64
20160627,0.0,6.36,1.57
20160628,0.0,5.57,1.55
20160629,0.0,5.17,1.54
20160630,0.0,4.94,1.53
20160701,36.0,5.22,1.54
20160702,49.0,91.04,2.33
20160703,6.0,106.69,2.46
20160704,140.0,309.41,2.98
20160705,60.0,746.42,4.30
20160706,45.0,601.17,4.03
20160707,2.0,738.66,4.28
20160708,0.0,366.36,3.43
20160709,0.0,139.19,2.63
20160710,0.0,92.51,2.38
20160711,4.0,57.83,2.19
20160712,1.0,39.24,2.07
20160713,0.0,31.31,2.01
20160714,0.0,26.26,1.93
20160715,0.0,23.76,1.87
20160716,22.0,28.77,1.94
20160717,0.0,65.81,2.24
20160718,0.0,42.02,2.09
20160719,0.0,29.95,1.99
20160720,0.0,25.35,1.91
20160721,0.0,22.24,1.83
20160722,0.0,20.13,1.78
20160723,0.0,18.68,1.74
20160724,0.0,16.91,1.69
20160725,5.0,18.15,1.73
20160726,0.0,46.33,2.09
20160727,0.0,27.51,1.95
20160728,0.0,22.73,1.85
20160729,0.0,20.94,1.80
20160730,4.0,19.17,1.75
20160731,0.0,19.20,1.76
20160801,0.0,16.83,1.69
20160802,8.0,15.51,1.65
20160803,0.0,20.27,1.78
20160804,0.0,16.18,1.67
20160805,0.0,15.21,1.64
20160806,0.0,14.19,1.61
20160807,0.0,12.34,1.56
20160808,20.0,11.07,1.53
20160809,0.0,12.78,1.57
20160810,0.0,10.75,1.53
20160811,0.0,9.58,1.50
20160812,0.0,8.04,1.46
20160813,0.0,7.01,1.43
20160814,0.0,6.41,1.41
20160815,0.0,6.30,1.41
20160816,0.0,5.80,1.39
20160817,0.0,5.68,1.39
20160818,0.0,5.48,1.38
20160819,0.0,5.13,1.37
20160820,0.0,4.80,1.36
20160821,0.0,4.52,1.35
20160822,0.0,4.52,1.35
20160823,0.0,4.21,1.34
20160824,0.0,3.95,1.33
20160825,0.0,3.95,1.33
20160826,22.0,5.14,1.37
20160827,0.0,7.45,1.44
20160828,15.0,7.56,1.44
20160829,2.0,7.81,1.45
20160830,0.0,7.77,1.45
20160831,3.0,7.19,1.43
20160901,1.0,6.76,1.42
20160902,25.0,7.18,1.43
20160903,5.0,11.05,1.53
20160904,1.0,13.91,1.60
20160905,1.0,12.20,1.56
20160906,0.0,9.62,1.50
20160907,1.0,7.94,1.45
20160908,1.0,7.45,1.44
20160909,0.0,7.77,1.45
20160910,0.0,9.50,1.49
20160911,1.0,9.31,1.49
20160912,2.0,8.23,1.46
20160913,0.0,7.44,1.44
20160914,0.0,6.44,1.41
20160915,0.0,6.06,1.40
20160916,1.0,5.75,1.39
20160917,62.0,19.64,1.67
20160918,4.0,61.86,2.22
20160919,0.0,34.03,2.02
20160920,0.0,21.97,1.83
20160921,0.0,17.24,1.70
20160922,0.0,14.93,1.63
20160923,0.0,13.62,1.60
20160924,0.0,12.30,1.56
20160925,0.0,11.05,1.53
20160926,4.0,10.27,1.51
20160927,8.0,10.13,1.51
20160928,0.0,9.71,1.50
20160929,0.0,8.64,1.47
20160930,2.0,8.18,1.46
20161001,0.0,8.77,1.48
20161002,0.0,8.56,1.47
20161003,1.0,8.56,1.47
20161004,0.0,8.45,1.47
20161005,24.0,11.77,1.56
20161006,0.0,18.40,1.73
20161007,10.0,14.94,1.63
20161008,16.0,22.51,1.82
20161009,0.0,27.73,1.95
20161010,0.0,20.65,1.79
20161011,0.0,16.77,1.69
20161012,0.0,14.12,1.61
20161013,0.0,11.62,1.55
20161014,0.0,10.16,1.51
20161015,0.0,9.83,1.50
20161016,4.0,8.97,1.48
20161017,0.0,8.94,1.48
20161018,0.0,8.78,1.48
20161019,0.0,8.18,1.46
20161020,0.0,8.18,1.46
20161021,0.0,8.18,1.46
20161022,0.0,7.90,1.45
20161023,2.0,7.81,1.45
20161024,0.0,7.81,1.45
20161025,13.0,8.36,1.46
20161026,0.0,10.97,1.53
20161027,0.0,10.76,1.53
20161028,8.0,9.38,1.49
20161029,0.0,9.91,1.50
20161030,0.0,9.80,1.50
20161031,0.0,8.58,1.47
20161101,0.0,7.51,1.44
20161102,0.0,7.10,1.43
20161103,0.0,7.10,1.43
20161104,0.0,6.88,1.42
20161105,0.0,6.35,1.41
20161106,0.0,6.02,1.40
20161107,0.0,5.75,1.39
20161108,1.0,5.75,1.39
20161109,0.0,5.75,1.39
20161110,0.0,5.75,1.39
20161111,0.0,5.75,1.39
20161112,0.0,5.75,1.39
20161113,0.0,5.59,1.39
20161114,0.0,5.51,1.38
20161115,0.0,5.75,1.39
20161116,0.0,5.59,1.39
20161117,0.0,5.43,1.38
20161118,5.0,5.22,1.37
20161119,5.0,5.72,1.39
20161120,0.0,6.90,1.42
20161121,0.0,6.70,1.42
20161122,0.0,5.87,1.39
20161123,0.0,5.51,1.38
20161124,0.0,5.31,1.38
20161125,0.0,5.12,1.37
20161126,1.0,4.90,1.36
20161127,0.0,4.81,1.36
20161128,0.0,4.86,1.36
20161129,0.0,5.12,1.37
20161130,1.0,5.12,1.37
20161201,1.0,5.12,1.37
20161202,0.0,4.95,1.36
20161203,0.0,5.04,1.37
20161204,0.0,5.84,1.39
20161205,0.0,5.00,1.37
20161206,0.0,4.68,1.36
20161207,0.0,4.52,1.35
20161208,0.0,4.52,1.35
20161209,2.0,4.40,1.35
20161210,0.0,4.23,1.34
20161211,0.0,4.23,1.34
20161212,0.0,4.00,1.33
20161213,0.0,3.95,1.33
